 ,Numero Gaceta,Fecha Gaceta,Fecha Medida,Tipo de Registro,Funcionario,Cargo,Contenido,Poder,Ente,Organo,Niv.1,Niv.2,Niv.3
,40934,29/06/2016,22/06/2016,"Normativas (Reglamentos internos, etc)",,,Se ordena el inicio del proceso de Consulta Pública del Proyecto de Resolución de Normativa para Regular y Controlar los Productos Alimenticios a fin de proteger a los celíacos y personas sensibles al gluten,Ejecutivo,Ministerio del Poder Popular para la Salud,,,,
,40934,29/06/2016,28/06/2016,Delegación de Firmas/Atribuciones,ROIGAR LUIS LOPEZ RIVAS,,"Se le delega las gestiones administrativas y operativas de los bienes tangibles e intangibles, muebles e inmuebles y bienhechurías, presuntamente propiedad de la empresa Consolidada de Ferrys C.A",Ejecutivo,Ministerio del Poder Popular para Transporte Terreste y Obras Públicas,,,,
,40934,29/06/2016,28/04/2016,Delegación de Firmas/Atribuciones,JOHN ELI ARAQUE PEREZ,Gerente General,"Se le delega la atribución para expedir copias certificadas de los documentos originales que reposan en los archivos de la oficina a su cargo, Comunicaciones a personas y entidades públicas y Privadas relativas a la tramitación ordinaria de los asuntos a su cargo, entre otras",Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Aeronautica Civil (INAC),Presidencia,Oficina de Recursos Humanos,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,ELISAUL VEGAS QUINTERO,Gerente,,Ejecutivo,Vicepresidencia de la República,,,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,,,,Ejecutivo,Vicepresidencia de la República,,,,
,40933,28/06/2016,04/05/2016,"Normativas (Reglamentos internos, etc)",,,Se dictan las instrucciones relativas al pago de la cuota de contribución que deben efectuar las Instituciones sometidas a la supervisión y control de este Organismo,Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Superintendencia de Bancos y Otras Instituciones Financieras (SUDEBAN),,,
,40933,28/06/2016,23/05/2016,"Normativas (Reglamentos internos, etc)",,,Se establecen manuales de usuario para el registro de las Transacciones Económico Financieras en la Herramienta Informática denominada Sistema Integrado de Gestión y Control de las Finanzas Públicas (SIGECOF),Ejecutivo,Ministerio del Poder Popular de Banca y Finanzas,Oficina Nacional de Contabilidad Pública (ONCOP),,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,JAVIER IGNACIO ALDAZORO CAMACARO,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,DISMARY COROMOTO OROPEZA ALVARADO,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,MARIA MAITAELIZA QUINTERO VILLARREAL,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,IVETTE CONCEPCION GUARDIA DE GARCIA,Secretario Principal,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,MARIFEE LARITZA DIAZ HERNANDEZ,Secretario Suplente,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,MARI YULY MENDEZ VALDIVIE,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,DAVID EDUARDO GUEDEZ ORBEGOZO,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,MARIO HERNAN IZARRA ARRAY,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,MARIFEE LARITZA DIAZ HERNANDEZ,Secretario Principal,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,EDIXON GREGORIO MORENO,Secretario Suplente,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,09/06/2016,Nombramiento / Designación,,,,Ejecutivo,Ministerio del Poder Popular para la Agricultura Urbana,Fundación de Capacitación e Innovación para Apoyar La Revolución Agraria ( CIARA ),Comisiones/Comités,,
,40933,28/06/2016,22/06/2016,"Normativas (Reglamentos internos, etc)",,,Providencia Administrativa mediante la cual se dictan las Normas Técnicas de Ordenamiento para Regular la Pesca Artesanal de Arrastre Camaronero con el Arte denominado Red Chica en la República de Venezuela,Ejecutivo,Ministerio del Poder Popular para la Pesca y la Acuicultura,Despacho del Ministro,,,
,40933,28/06/2016,22/06/2016,"Normativas (Reglamentos internos, etc)",,,,Ejecutivo,Ministerio del Poder Popular para la Pesca y la Acuicultura,Despacho del Ministro,,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,YEIMY YENIN ASCANIO PAREDES,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,ANA TAHIS MEDIOMUNDO DE PEÑA,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,MAURY MANUEL MONTILLA BENITEZ,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,GISELLE MARCHENE SURUJPAUL BABULAL,Secretario Principal,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,MONICA JOSEFINA BLANCHARD QUINTERO,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,CRISMARU LAPREA DE GONZALEZ,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,JOSEFINA DE LA CRUZ MEDINA UGUETO,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,20/06/2016,Nombramiento / Designación,DARYS MIRIAN POLANCO BENITEZ,Secretario Suplente,,Ejecutivo,Ministerio del Poder Popular para la Educación,Fundación Centro Nacional para el Mejoramiento de la Enseñanza de la Ciencia (CENAMEC),Comisiones/Comités,,
,40933,28/06/2016,16/05/2016,"Normativas (Reglamentos internos, etc)",,,"Se dicta la providencia donde se aprueba la actualización e implementación del sistema de tarifas para los trámites, derechos aeronáuticos y servicios prestados por el Instituto Nacional de Aeronáutica Civil, por el Instituto Aeropuerto Internacional de Maiquetía así como en los Aeropuertos Administrados por la empresa del Estado Bolivariana de Aeropuertos S.A (BAER)",Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Despacho del Ministro,,,
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,JOSE RAUL DE AGRELA GONCALVEZ,Capitan de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,JOSE ANTONIO BRICEÑO RUEDA,Capitan de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,JUAN RAMON VELASQUEZ JIMENEZ,Capitan de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,FIDEL ANTONIO MACHICA TRIAS,Capitan de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,PEDRO SIMON GOMEZ VILLARROEL,Capitán de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,21/04/2016,Nombramiento / Designación,CARLOS ANTONIO GALLARDO ARELLANO,Capitán de Puerto,,Ejecutivo,Ministerio del Poder Popular para Transporte y Obras Públicas,Instituto Nacional de Espacios Acuáticos (INEA),Consejo DIrectivo,Presidencia,Gerencia General de Capitanía de Puertos
,40933,28/06/2016,14/06/2016,Nombramiento / Designación,OLIVER JOSE REINA PARRA,Director General,,Ejecutivo,Ministerio del Poder Popular para Ecosocialismo y Aguas,Despacho del Ministro,Oficina Estratégica de Seguimiento y Evaluación de Políticas Públicas,,
,40933,28/06/2016,22/06/2016,Nombramiento / Designación,MELKICEDE CAMACHO MARIÑO,Director,,Ejecutivo,Ministerio del Poder Popular para Ecosocialismo y Aguas,Despacho del Ministro,Dirección Estadal de Ecosocialismo y Aguas,Estado Barinas,
,40933,28/06/2016,22/06/2016,Nombramiento / Designación,GLISER COROMOTO MARTINEZ,Jefe de División,Se venía desempeñando como Jefe de División del estado Bolívar,Ciudadano,Ministerio Público,Despacho del Fiscal General de la República,Divisiones Regionales,Circunscripción Judicial del estado Monagas,
,40933,28/06/2016,21/06/2016,Nombramiento / Designación,ROSIMAR GONZALEZ COLMENAREZ,Subdirector,,Ciudadano,Ministerio Público,Despacho del Fiscal General de la República,,,
,40933,28/06/2016,22/06/2016,Nombramiento / Designación,GUILLERMO GERARDO TIRADO ALIENDRES,Subdirector de Ejecución,Se venía desempeñando como Fiscal Provisorio en la Fiscalía Trigésima Cuarta a Nivel Nacional con competencia Plena,Ciudadano,Ministerio Público,Vicefiscalía General de la República,Dirección General de Actuación Procesal,Dirección de Protección de Derechos Fundamentales,
,6233,27/06/2016,27/07/2016,Nombramiento / Designación,LEONARDO ALFREDO BELLO ORTEGA,Presidente con Rango de Director General,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Centro Estratégico de Seguridad y protección de la patria (CESPPA),,,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para las Comunas y los Movimientos Sociales,"Empresa Socialista de Riego Planicie de Maracaibo, S.A.",,,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Empresa Integral de Producción Agraria Socialista José Inacio de Abreu e Lima, S.A",,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Empresa Socialista de Riego Río Tiznados, S.A",,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Empresa Socialista de Riego Planicie de Maracaibo, S.A.",,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.",,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Complejo Agroindustrial Azucarero Cojedes, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Complejo Agroindustrial Azucarero Monagas, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Azucarera Pio Tamayo, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.",Complejo Agroindustrial Azucarero Ezequiel Zamora (CVA-CAAEZ),
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Central Azucarero Sucre, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Central Azucarero Trujillo, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Industria Azucarera Santa Clara, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Industria Azucarera Santa Elena, C.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.","Central Azucarero del Táchira, C.A. (CAZTA)",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.",Complejo Agroindustrial Azucarero Venezuela,C.A. Central Venezuela
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"CVA Azúcar, S.A.",Complejo Agroindustrial Azucarero Venezuela,"Agrícola Torondoy, C.A."
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Corporación Venezolana del Café, S.A.",,
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Corporación Venezolana del Café, S.A.","Empresa Grannacional de Café Venedom, S.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Corporación Venezolana del Café, S.A.","Café de Venezuela Tiendas y Servicios, S.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Corporación Venezolana del Café, S.A.","Café Venezuela, S.A.",
,40932,23/06/2016,23/06/2016,Creación/Conformación,,,Se adscribe,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Corporación de Desarrollo Agrícola S.A.,"Corporación Venezolana del Café, S.A.","Empresa Nacional del Café, S.A.",
